last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,in_office
Fisher,John,,,,,1806-03-13,M,rep,NY,29,,Republican,,,,,,,,,,F000150,,,,,,404105,,,,3170,John Fisher (politician),False
Fitch,Thomas,,,,,1838-01-27,M,rep,NV,0,,Republican,,,,,,,,,,F000159,,,,,,404114,,,,3178,Thomas Fitch (politician),False
Fox,John,,,,,1835-06-30,M,rep,NY,4,,Democrat,,,,,,,,,,F000331,,,,,,404279,,,,3331,John Fox (congressman),False
Gibson,James,King,,,,1812-02-18,M,rep,VA,8,,Conservative,,,,,,,,,,G000162,,,,,,404529,,,,3562,James K. Gibson,False
Gilbert,Abijah,,,,,1806-06-18,M,sen,FL,,1,Republican,,,,,,,,,,G000171,,,,,,404538,,,,3571,Abijah Gilbert,False
Gilfillan,Calvin,Willard,,,,1832-02-20,M,rep,PA,20,,Republican,,,,,,,,,,G000185,,,,,,404550,,,,3584,Calvin Willard Gilfillan,False
Golladay,Jacob,Shall,,,,1819-01-19,M,rep,KY,3,,Democrat,,,,,,,,,,G000271,,,,,,404633,,,,3661,Jacob Golladay,False
Gove,Samuel,Francis,,,,1822-03-09,M,rep,GA,-1,,Republican,,,,,,,,,,G000347,,,,,,404703,,,,3728,Samuel F. Gove,False
Greene,George,Woodward,,,,1831-07-04,M,rep,NY,11,,Democrat,,,,,,,,,,G000426,,,,,,404774,,,,3790,George Woodward Greene,False
Griswold,John,Ashley,,,,1822-11-18,M,rep,NY,13,,Democrat,,,,,,,,,,G000485,,,,,,404830,,,,3843,John Ashley Griswold,False
Haight,Charles,,,,,1838-01-04,M,rep,NJ,2,,Democrat,,,,,,,,,,H000020,,,,,,404905,,,,3908,Charles Haight,False
Hamill,Patrick,,,,,1817-04-28,M,rep,MD,4,,Democrat,,,,,,,,,,H000100,,,,,,404982,,,,3981,Patrick Hamill,False
Hamilton,Charles,Memorial,,,,1840-11-01,M,rep,FL,1,,Republican,,,,,,,,,,H000105,,,,,,404987,,,,3986,Charles Memorial Hamilton,False
Hamilton,William,Thomas,,,,1820-09-08,M,sen,MD,,1,Democrat,,,,,,,,,,H000118,,,,,,405000,,,,3998,William Thomas Hamilton,False
Hawkins,Isaac,Roberts,,,,1818-05-16,M,rep,TN,7,,Republican,,,,,,,,,,H000370,,,,,,405239,,,,4214,Isaac Roberts Hawkins,False
Heaton,David,,,,,1823-03-10,M,rep,NC,2,,Republican,,,,,,,,,,H000432,,,,,,405298,,,,4270,David Heaton,False
Heflin,Robert,Stell,,,,1815-04-15,M,rep,AL,3,,Republican,,,,,,,,,,H000447,,,,,,405312,,,,4281,Robert Stell Heflin,False
Hoag,Truman,Harrison,,,,1816-04-09,M,rep,OH,10,,Democrat,,,,,,,,,,H000650,,,,,,405505,,,,4459,Truman H. Hoag,False
Holmes,Charles,Horace,,,,1827-10-24,M,rep,NY,28,,Republican,,,,,,,,,,H000734,,,,,,405585,,,,4531,Charles H. Holmes,False
Hopkins,Benjamin,Franklin,,,,1829-04-22,M,rep,WI,2,,Republican,,,,,,,,,,H000771,,,,,,405621,,,,4565,Benjamin F. Hopkins,False
Hotchkiss,Giles,Waldo,,,,1815-10-25,M,rep,NY,26,,Republican,,,,,,,,,,H000808,,,,,,405656,,,,4597,Giles W. Hotchkiss,False
Ingersoll,Ebon,Clark,,,,1831-12-12,M,rep,IL,5,,Republican,,,,,,,,,,I000017,,,,,,405879,,,,4806,Ebon C. Ingersoll,False
Jenckes,Thomas,Allen,,,,1818-11-02,M,rep,RI,1,,Republican,,,,,,,,,,J000076,,,,,,405979,,,,4907,Thomas Jenckes,False
Johnson,James,Augustus,,,,1829-05-16,M,rep,CA,3,,Democrat,,,,,,,,,,J000145,,,,,,406043,,,,4967,James A. Johnson (California politician),False
Jones,Alexander,Hamilton,,,,1822-07-21,M,rep,NC,7,,Republican,,,,,,,,,,J000208,,,,,,406103,,,,5021,Alexander H. Jones,False
Judd,Norman,Buel,,,,1815-01-10,M,rep,IL,1,,Republican,,,,,,,,,,J000277,,,,,,406169,,,,5082,Norman B. Judd,False
Julian,George,Washington,,,,1817-05-05,M,rep,IN,4,,Republican,,,,,,,,,,J000280,,,,,,406172,,,,5085,George Washington Julian,False
Kelsey,William,Henry,,,,1812-10-02,M,rep,NY,25,,Republican,,,,,,,,,,K000080,,,,,,406249,,,,5156,William H. Kelsey,False
Knapp,Charles,,,,,1797-10-08,M,rep,NY,19,,Republican,,,,,,,,,,K000277,,,,,,406434,,,,5329,Charles Knapp (congressman),False
Laflin,Addison,Henry,,,,1823-10-24,M,rep,NY,20,,Republican,,,,,,,,,,L000017,,,,,,406527,,,,5399,Addison H. Laflin,False
Lash,Israel,George,,,,1810-08-18,M,rep,NC,5,,Republican,,,,,,,,,,L000105,,,,,,406612,,,,5485,Israel G. Lash,False
Long,Jefferson,Franklin,,,,1836-03-03,M,rep,GA,4,,Republican,,,,,,,,,,L000419,,,,,,406910,,,,5759,Jefferson F. Long,False
Manning,John,,Jr.,,,1830-07-30,M,rep,NC,4,,Democrat,,,,,,,,,,M000109,,,,,,407133,,,,5963,"John Manning, Jr.",False
McCarthy,Dennis,,,,,1814-03-19,M,rep,NY,23,,Republican,,,,,,,,,,M000310,,,,,,407323,,,,6133,Dennis McCarthy (congressman),False
McKenzie,Lewis,,,,,1810-10-07,M,rep,VA,7,,Conservative,,,,,,,,,,M000507,,,,,,407502,,,,6301,Lewis McKenzie,False
Milnes,William,,Jr.,,,1827-12-08,M,rep,VA,6,,Conservative,,,,,,,,,,M000784,,,,,,407762,,,,6537,"William Milnes, Jr.",False
Moffet,John,,,,,1831-04-05,M,rep,PA,3,,Democrat,,,,,,,,,,M000838,,,,,,407812,,,,6581,John Moffet (politician),False
Moore,Eliakim,Hastings,,,,1812-06-19,M,rep,OH,15,,Republican,,,,,,,,,,M000896,,,,,,407868,,,,6630,Eliakim H. Moore,False
Moore,William,,,,,1810-12-25,M,rep,NJ,1,,Republican,,,,,,,,,,M000922,,,,,,407893,,,,6656,William Moore (congressman),False
Morrell,Daniel,Johnson,,,,1821-08-08,M,rep,PA,17,,Republican,,,,,,,,,,M000964,,,,,,407932,,,,6691,Daniel Johnson Morrell,False
Morrill,Samuel,Plummer,,,,1816-02-11,M,rep,ME,2,,Republican,,,,,,,,,,M000971,,,,,,407939,,,,6698,Samuel P. Morrill,False
Morrissey,John,,,,,1831-02-12,M,rep,NY,5,,Democrat,,,,,,,,,,M001001,,,,,,407969,,,,6726,John Morrissey,False
Mungen,William,,,,,1821-05-12,M,rep,OH,5,,Democrat,,,,,,,,,,M001079,,,,,,408044,,,,6797,William Mungen,False
Newsham,Joseph,Parkinson,,,,1837-05-24,M,rep,LA,4,,Republican,,,,,,,,,,N000072,,,,,,408159,,,,6900,Joseph P. Newsham,False
Nuckolls,Stephen,Friel,,,,1825-08-16,M,rep,WY,0,,Democrat,,,,,,,,,,N000166,,,,,,408247,,,,,Stephen Friel Nuckolls,False
Paine,Halbert,Eleazer,,,,1826-02-04,M,rep,WI,1,,Republican,,,,,,,,,,P000028,,,,,,408439,,,,7166,Halbert E. Paine,False
Paine,William,Wiseham,,,,1817-10-10,M,rep,GA,1,,Democrat,,,,,,,,,,P000031,,,,,,408442,,,,7169,William W. Paine,False
Phelps,Darwin,,,,,1807-04-17,M,rep,PA,23,,Republican,,,,,,,,,,P000293,,,,,,408693,,,,7398,Darwin Phelps,False
Pomeroy,Charles,,,,,1825-09-03,M,rep,IA,6,,Republican,,,,,,,,,,P000421,,,,,,408813,,,,7517,Charles Pomeroy,False
Pratt,Daniel,Darwin,,,,1813-10-26,M,sen,IN,,1,Republican,,,,,,,,,,P000497,,,,,,408882,,,,7587,Daniel D. Pratt,False
Prince,Charles,Henry,,,,1837-05-09,M,rep,GA,-1,,Republican,,,,,,,,,,P000537,,,,,,408921,,,,7623,Charles H. Prince,False
Prosser,William,Farrand,,,,1834-03-16,M,rep,TN,5,,Republican,,,,,,,,,,P000550,,,,,,408934,,,,7635,William Farrand Prosser,False
Ramsey,Alexander,,,,,1815-09-08,M,sen,MN,,1,Republican,,,,,,,,,,R000026,,,,,,409007,,,,7703,Alexander Ramsey,False
Reading,John,Roberts,,,,1826-11-01,M,rep,PA,5,,Democrat,,,,,,,,,,R000096,,,,,,409076,,,,7767,John Roberts Reading,False
Reeves,Henry,Augustus,,,,1832-12-07,M,rep,NY,1,,Democrat,,,,,,,,,,R000138,,,,,,409117,,,,7804,Henry Augustus Reeves,False
Ridgway,Robert,,,,,1823-04-21,M,rep,VA,5,,Conservative,,,,,,,,,,R000248,,,,,,409224,,,,7900,Robert Ridgway (congressman),False
Rogers,Anthony,Astley Cooper,,,,1821-02-14,M,rep,AR,2,,Democrat,,,,,,,,,,R000388,,,,,,409356,,,,8020,Anthony A.C. Rogers,False
Roots,Logan,Holt,,,,1841-03-26,M,rep,AR,1,,Republican,,,,,,,,,,R000434,,,,,,409399,,,,8059,Logan H. Roots,False
Sanford,Stephen,,,,,1826-05-26,M,rep,NY,18,,Republican,,,,,,,,,,S000054,,,,,,409569,,,,8213,Stephen Sanford,False
Schenck,Robert,Cumming,,,,1809-10-04,M,rep,OH,3,,Republican,,,,,,,,,,S000118,,,,,,409626,,,,8259,Robert C. Schenck,False
Schurz,Carl,,,,,1829-03-02,M,sen,MO,,1,Liberal Republican,,,,,,,,,,S000151,,,,,,409658,,,,8279,Carl Schurz,False
Scott,John,,,,,1824-07-24,M,sen,PA,,1,Republican,,,,,,,,,,S000177,,,,,,409683,,,,8304,John Scott (Pennsylvania),False
Shafer,Jacob,K.,,,,1823-12-26,M,rep,ID,-1,,Democrat,,,,,,,,,,S000276,,,,,,409775,,,,,Jacob K. Shafer,False
Sheldon,Porter,,,,,1831-09-29,M,rep,NY,31,,Republican,,,,,,,,,,S000323,,,,,,409820,,,,8433,Porter Sheldon,False
Sherrod,William,Crawford,,,,1835-08-17,M,rep,AL,6,,Democrat,,,,,,,,,,S000352,,,,,,409848,,,,8460,William Crawford Sherrod,False
Smith,Joseph,Showalter,,,,1824-06-20,M,rep,OR,1,,Democrat,,,,,,,,,,S000581,,,,,,410062,,,,8661,Joseph Showalter Smith,False
Smith,William,Jay,,,,1823-09-24,M,rep,TN,8,,Republican,,,,,,,,,,S000632,,,,,,410106,,,,8701,William Jay Smith (Tennessee politician),False
Smyth,William,,,,,1824-01-03,M,rep,IA,2,,Republican,,,,,,,,,,S000648,,,,,,410122,,,,8717,William Smyth (congressman),False
Spink,Solomon,Lewis,,,,1831-03-20,M,rep,DK,-1,,Republican,,,,,,,,,,S000736,,,,,,410205,,,,,Solomon L. Spink,False
Sprague,William,,,,,1830-09-12,M,sen,RI,,1,Liberal Republican,,,,,,,,,,S000747,,,,,,410216,,,,8806,William Sprague IV,False
Stevens,Aaron,Fletcher,,,,1819-08-09,M,rep,NH,2,,Republican,,,,,,,,,,S000875,,,,,,410337,,,,8905,Aaron Fletcher Stevens,False
Stiles,John,Dodson,,,,1822-01-15,M,rep,PA,6,,Democrat,,,,,,,,,,S000924,,,,,,410384,,,,8950,John Dodson Stiles,False
Stockton,John,Potter,,,,1826-08-02,M,sen,NJ,,1,Democrat,,,,,,,,,,S000939,,,,,,410398,,,,8962,John P. Stockton,False
Stokes,William,Brickly,,,,1814-09-09,M,rep,TN,3,,Republican,,,,,,,,,,S000950,,,,,,410409,,,,8972,William Brickly Stokes,False
Stone,Frederick,,,,,1820-02-07,M,rep,MD,5,,Democrat,,,,,,,,,,S000957,,,,,,410416,,,,8979,Frederick Stone,False
Strader,Peter,Wilson,,,,1818-11-06,M,rep,OH,1,,Democrat,,,,,,,,,,S000987,,,,,,410445,,,,9008,Peter W. Strader,False
Strickland,Randolph,,,,,1823-02-04,M,rep,MI,6,,Republican,,,,,,,,,,S001003,,,,,,410461,,,,9023,Randolph Strickland,False
Sumner,Charles,,,,,1811-01-06,M,sen,MA,,1,Liberal Republican,,,,,,,,,,S001068,,,,,,410522,,,,9083,Charles Sumner,False
Sweeney,William,Northcut,,,,1832-05-05,M,rep,KY,2,,Democrat,,,,,,,,,,S001104,,,,,,410556,,,,9114,William N. Sweeney,False
Tanner,Adolphus,Hitchcock,,,,1833-05-23,M,rep,NY,15,,Republican,,,,,,,,,,T000037,,,,,,410626,,,,9176,Adolphus H. Tanner,False
Taylor,Caleb,Newbold,,,,1813-07-27,M,rep,PA,5,,Republican,,,,,,,,,,T000068,,,,,,410653,,,,9201,Caleb Newbold Taylor,False
Tift,Nelson,,,,,1810-07-23,M,rep,GA,-1,,Democrat,,,,,,,,,,T000269,,,,,,410842,,,,9381,Nelson Tift,False
Tillman,Lewis,,,,,1816-08-18,M,rep,TN,4,,Republican,,,,,,,,,,T000277,,,,,,410850,,,,9389,Lewis Tillman,False
Tipton,Thomas,Weston,,,,1817-08-05,M,sen,NE,,1,Liberal Republican,,,,,,,,,,T000286,,,,,,410859,,,,9398,Thomas Tipton,False
Trimble,Lawrence,Strother,,,,1825-08-26,M,rep,KY,1,,Democrat,,,,,,,,,,T000375,,,,,,410944,,,,9475,Lawrence S. Trimble,False
Van Auken,Daniel,Myers,,,,1826-01-15,M,rep,PA,11,,Democrat,,,,,,,,,,V000014,,,,,,411072,,,,9593,Daniel Myers Van Auken,False
Ward,Hamilton,,,,,1829-07-03,M,rep,NY,27,,Republican,,,,,,,,,,W000133,,,,,,411308,,,,9814,Hamilton Ward Sr.,False
Washburn,Cadwallader,Colden,,,,1818-04-22,M,rep,WI,6,,Republican,,,,,,,,,,W000170,,,,,,411343,,,,9848,Cadwallader C. Washburn,False
Washburne,Elihu,Benjamin,,,,1816-09-23,M,rep,IL,3,,Republican,,,,,,,,,,W000176,,,,,,411349,,,,9854,Elihu B. Washburne,False
Welker,Martin,,,,,1819-04-25,M,rep,OH,14,,Republican,,,,,,,,,,W000270,,,,,,411436,,,,9931,Martin Welker,False
Whitmore,George,Washington,,,,1824-08-26,M,rep,TX,1,,Republican,,,,,,,,,,W000424,,,,,,411583,,,,10072,George W. Whitmore,False
Whittemore,Benjamin,Franklin,,,,1824-05-18,M,rep,SC,1,,Republican,,,,,,,,,,W000427,,,,,,411586,,,,10074,Benjamin Franklin Whittemore,False
Wilkinson,Morton,Smith,,,,1819-01-22,M,rep,MN,1,,Republican,,,,,,,,,,W000476,,,,,,411633,,,,10121,Morton S. Wilkinson,False
Wilson,Eugene,McLanahan,,,,1833-12-25,M,rep,MN,2,,Democrat,,,,,,,,,,W000578,,,,,,411733,,,,10218,Eugene McLanahan Wilson,False
Winans,James,January,,,,1818-06-07,M,rep,OH,7,,Republican,,,,,,,,,,W000626,,,,,,411780,,,,10265,James J. Winans,False
Witcher,John,Seashoal,,,,1839-07-15,M,rep,WV,3,,Republican,,,,,,,,,,W000656,,,,,,411809,,,,10292,John Witcher,False
Wolf,William,Penn,,,,1833-12-01,M,rep,IA,2,,Republican,,,,,,,,,,W000676,,,,,,411828,,,,10309,William P. Wolf,False
Woodward,George,Washington,,,,1809-03-26,M,rep,PA,12,,Democrat,,,,,,,,,,W000730,,,,,,411882,,,,10360,George Washington Woodward,False
Ames,Adelbert,,,,,1835-10-31,M,sen,MS,,1,Republican,,,,,,,,,,A000172,,,,,,400827,,,,152,Adelbert Ames,False
Flanagan,James,Winright,,,,1805-09-05,M,sen,TX,,1,Republican,,,,,,,,,,F000186,,,,,,404141,,,,3203,James W. Flanagan,False
Hamilton,Morgan,Calvin,,,,1809-02-25,M,sen,TX,,2,Republican,,,,,,,,,,H000115,,,,,,404997,,,,3995,Morgan C. Hamilton,False
Howell,James,Bruen,,,,1816-07-04,M,sen,IA,,2,Republican,,,,,,,,,,H000864,,,,,,405711,,,,4650,James B. Howell,False
Jewett,Daniel,Tarbox,,,,1807-09-14,M,sen,MO,,3,Republican,,,,,,,,,,J000103,,,,,,406005,,,,4930,Daniel T. Jewett,False
Lewis,John,Francis,,,,1818-03-01,M,sen,VA,,1,Republican,,,,,,,,,,L000285,,,,,,406783,,,,5642,John F. Lewis,False
Revels,Hiram,Rhodes,,,,1827-09-27,M,sen,MS,,2,Republican,,,,,,,,,,R000166,,,,,,409143,,,,7825,Hiram Rhodes Revels,False
Acker,Ephraim,Leister,,,,1827-01-11,M,rep,PA,6,,Democrat,,,,,,,,,,A000020,,,,,,400682,,,,15,Ephraim Leister Acker,False
Alcorn,James,Lusk,,,,1816-11-04,M,sen,MS,,2,Republican,,,,,,,,,,A000079,,,,,,400738,,,,67,James L. Alcorn,False
Ambler,Jacob,A.,,,,1829-02-18,M,rep,OH,17,,Republican,,,,,,,,,,A000169,,,,,,400824,,,,150,Jacob A. Ambler,False
Ames,Oakes,,,,,1804-01-10,M,rep,MA,2,,Republican,,,,,,,,,,A000175,,,,,,400830,,,,155,Oakes Ames,False
Beatty,John,,,,,1828-12-16,M,rep,OH,8,,Republican,,,,,,,,,,B000283,,,,,,401277,,,,555,John Beatty (Ohio),False
Beck,Erasmus,Williams,,,,1833-10-21,M,rep,GA,4,,Democrat,,,,,,,,,,B000288,,,,,,401281,,,,559,Erasmus W. Beck,False
Beveridge,John,Lourie,,,,1824-07-06,M,rep,IL,-1,,Republican,,,,,,,,,,B000430,,,,,,401416,,,,684,John Lourie Beveridge,False
Bigby,John,Summerfield,,,,1832-02-13,M,rep,GA,3,,Republican,,,,,,,,,,B000452,,,,,,401437,,,,702,John S. Bigby,False
Biggs,Benjamin,Thomas,,,,1821-10-01,M,rep,DE,0,,Democrat,,,,,,,,,,B000457,,,,,,401442,,,,707,Benjamin T. Biggs,False
Bingham,John,Armor,,,,1815-01-21,M,rep,OH,16,,Republican,,,,,,,,,,B000471,,,,,,401452,,,,717,John Bingham,False
Bird,John,Taylor,,,,1829-08-16,M,rep,NJ,3,,Democrat,,,,,,,,,,B000478,,,,,,401459,,,,723,John T. Bird,False
Blair,Austin,,,,,1818-02-08,M,rep,MI,3,,Republican,,,,,,,,,,B000521,,,,,,401497,,,,762,Austin Blair,False
Blair,Francis,Preston,Jr.,,,1821-02-19,M,sen,MO,,3,Democrat,,,,,,,,,,B000523,,,,,,401499,,,,764,Francis Preston Blair Jr.,False
Blair,James,Gorrall,,,,1825-01-01,M,rep,MO,8,,Liberal Republican,,,,,,,,,,B000527,,,,,,401502,,,,768,James G. Blair,False
Boarman,Alexander,,,Aleck,,1839-12-10,M,rep,LA,4,,Liberal Republican,,,,,,,,,,B000579,,,,,,401550,,,,812,Alexander Boarman,False
Boles,Thomas,,,,,1837-07-16,M,rep,AR,3,,Republican,,,,,,,,,,B000603,,,,,,401571,,,,833,Thomas Boles,False
Braxton,Elliott,Muse,,,,1823-10-08,M,rep,VA,7,,Democrat,,,,,,,,,,B000777,,,,,,401736,,,,985,Elliott M. Braxton,False
Brooks,George,Merrick,,,,1824-07-26,M,rep,MA,7,,Republican,,,,,,,,,,B000879,,,,,,401836,,,,1076,George M. Brooks,False
Buckley,Charles,Waldron,,,,1835-02-18,M,rep,AL,2,,Republican,,,,,,,,,,B001025,,,,,,401975,,,,1206,Charles Waldron Buckley,False
Burdett,Samuel,Swinfin,,,,1836-02-21,M,rep,MO,5,,Republican,,,,,,,,,,B001074,,,,,,402020,,,,1250,Samuel Swinfin Burdett,False
Caldwell,Alexander,,,,,1830-03-01,M,sen,KS,,2,Republican,,,,,,,,,,C000027,,,,,,402188,,,,1401,Alexander Caldwell,False
Caldwell,Robert,Porter,,,,1821-12-16,M,rep,TN,7,,Democrat,,,,,,,,,,C000040,,,,,,402201,,,,1414,Robert Porter Caldwell,False
Campbell,Lewis,Davis,,,,1811-08-09,M,rep,OH,3,,Democrat,,,,,,,,,,C000096,,,,,,402251,,,,1461,Lewis D. Campbell,False
Carroll,John,Michael,,,,1823-04-27,M,rep,NY,18,,Democrat,,,,,,,,,,C000190,,,,,,402337,,,,1541,John M. Carroll (politician),False
Clagett,William,Horace,,,,1838-09-21,M,rep,MT,-1,,Republican,,,,,,,,,,C000400,,,,,,402539,,,,,William H. Clagett,False
Clark,William,Thomas,,,,1831-06-29,M,rep,TX,3,,Republican,,,,,,,,,,C000455,,,,,,402593,,,,1786,William Thomas Clark,False
Clayton,Powell,,,,,1833-08-07,M,sen,AR,,2,Republican,,,,,,,,,,C000498,,,,,,402635,,,,1824,Powell Clayton,False
Coghlan,John,Maxwell,,,,1835-12-08,M,rep,CA,3,,Republican,,,,,,,,,,C000594,,,,,,402723,,,,1909,John M. Coghlan,False
Conner,John,Coggswell,,,,1842-10-14,M,rep,TX,2,,Democrat,,,,,,,,,,C000691,,,,,,402817,,,,1993,John C. Conner,False
Cook,Burton,Chauncey,,,,1819-05-11,M,rep,IL,6,,Republican,,,,,,,,,,C000715,,,,,,402838,,,,2014,Burton C. Cook,False
Cooper,Henry,,,,,1827-08-22,M,sen,TN,,2,Democrat,,,,,,,,,,C000751,,,,,,402872,,,,2046,Henry Cooper (U.S. Senator),False
Cragin,Aaron,Harrison,,,,1821-02-03,M,sen,NH,,2,Republican,,,,,,,,,,C000852,,,,,,402968,,,,2129,Aaron H. Cragin,False
Crebs,John,Montgomery,,,,1830-04-09,M,rep,IL,13,,Democrat,,,,,,,,,,C000900,,,,,,403012,,,,2170,John M. Crebs,False
Creely,John,Vaudain,,,,1839-11-14,M,rep,PA,2,,Ind. Republican,,,,,,,,,,C000901,,,,,,403013,,,,2171,John V. Creely,False
Critcher,John,,,,,1820-03-11,M,rep,VA,1,,Democrat,,,,,,,,,,C000911,,,,,,403023,,,,2180,John Critcher,False
De Large,Robert,Carlos,,,,1842-03-15,M,rep,SC,2,,Republican,,,,,,,,,,D000208,,,,,,403313,,,,2482,Robert C. De Large,False
Dickey,Oliver,James,,,,1823-04-06,M,rep,PA,9,,Republican,,,,,,,,,,D000315,,,,,,403435,,,,2567,Oliver James Dickey,False
Dodds,Ozro,John,,,,1840-03-22,M,rep,OH,1,,Democrat,,,,,,,,,,D000393,,,,,,403508,,,,2639,Ozro J. Dodds,False
Dox,Peter,Myndert,,,,1813-09-11,M,rep,AL,5,,Democrat,,,,,,,,,,D000478,,,,,,403587,,,,2710,Peter Myndert Dox,False
Du Bose,Dudley,McIver,,,,1834-10-28,M,rep,GA,5,,Democrat,,,,,,,,,,D000510,,,,,,403615,,,,2739,Dudley M. DuBose,False
Duke,Richard,Thomas Walker,,,,1822-06-06,M,rep,VA,5,,Democrat,,,,,,,,,,D000521,,,,,,403631,,,,2750,Richard Thomas Walker Duke,False
Edwards,John,,,,,1805-10-24,M,rep,AR,3,,Liberal Republican,,,,,,,,,,E000072,,,,,,403767,,,,2869,John Edwards (Arkansas politician),False
Esty,Constantine,Canaris,,,,1824-12-26,M,rep,MA,7,,Republican,,,,,,,,,,E000225,,,,,,403911,,,,2997,Constantine C. Esty,False
Farnsworth,John,Franklin,,,,1820-03-27,M,rep,IL,2,,Republican,,,,,,,,,,F000024,,,,,,403986,,,,3064,John F. Farnsworth,False
Finkelnburg,Gustavus,Adolphus,,,,1837-04-06,M,rep,MO,2,,Liberal Republican,,,,,,,,,,F000129,,,,,,404084,,,,3151,Gustavus A. Finkelnburg,False
Forker,Samuel,Carr,,,,1821-03-16,M,rep,NJ,2,,Democrat,,,,,,,,,,F000274,,,,,,404224,,,,3277,Samuel C. Forker,False
Foster,Henry,Donnel,,,,1808-12-19,M,rep,PA,21,,Democrat,,,,,,,,,,F000305,,,,,,404254,,,,3307,Henry Donnel Foster,False
Frelinghuysen,Frederick,Theodore,,,,1817-08-04,M,sen,NJ,,2,Republican,,,,,,,,,,F000369,,,,,,404315,,,,3362,Frederick Theodore Frelinghuysen,False
Gallegos,José,Manuel,,,,1815-10-30,M,rep,NM,-1,,Democrat,,,,,,,,,,G000022,,,,,,404398,,,,,José Manuel Gallegos,False
Garfielde,Selucius,,,,,1822-12-08,M,rep,WA,-1,,Republican,,,,,,,,,,G000064,,,,,,404437,,,,,Selucius Garfielde,False
Garrett,Abraham,Ellison,,,,1830-03-06,M,rep,TN,3,,Democrat,,,,,,,,,,G000079,,,,,,404451,,,,3487,Abraham Ellison Garrett,False
Getz,James,Lawrence,,,,1821-09-14,M,rep,PA,8,,Democrat,,,,,,,,,,G000145,,,,,,404514,,,,3547,James Lawrence Getz,False
Goldthwaite,George,,,,,1809-12-10,M,sen,AL,,2,Democrat,,,,,,,,,,G000266,,,,,,404628,,,,3657,George Goldthwaite,False
Golladay,Edward,Isaac,,,,1830-09-09,M,rep,TN,5,,Democrat,,,,,,,,,,G000270,,,,,,404632,,,,3660,Edward Isaac Golladay,False
Goodrich,Milo,,,,,1814-01-03,M,rep,NY,26,,Republican,,,,,,,,,,G000296,,,,,,404655,,,,3681,Milo Goodrich,False
Griffith,Samuel,,,,,1816-02-14,M,rep,PA,20,,Democrat,,,,,,,,,,G000470,,,,,,404815,,,,3829,Samuel Griffith (Pennsylvania),False
Haldeman,Richard,Jacobs,,,,1831-05-19,M,rep,PA,15,,Democrat,,,,,,,,,,H000027,,,,,,404912,,,,3915,Richard Jacobs Haldeman,False
Halsey,George,Armstrong,,,,1827-12-07,M,rep,NJ,5,,Republican,,,,,,,,,,H000087,,,,,,404969,,,,3969,George A. Halsey,False
Hambleton,Samuel,,,,,1812-01-08,M,rep,MD,1,,Democrat,,,,,,,,,,H000095,,,,,,404977,,,,3977,Samuel Hambleton (politician),False
Handley,William,Anderson,,,,1834-12-15,M,rep,AL,3,,Democrat,,,,,,,,,,H000155,,,,,,405037,,,,4032,William Anderson Handley,False
Hanks,James,Millander,,,,1833-02-12,M,rep,AR,1,,Democrat,,,,,,,,,,H000157,,,,,,405039,,,,4034,James M. Hanks,False
Harper,James,Clarence,,,,1819-12-06,M,rep,NC,7,,Democrat,,,,,,,,,,H000222,,,,,,405100,,,,4087,James C. Harper,False
Harris,George,Emrick,,,,1827-01-06,M,rep,MS,1,,Republican,,,,,,,,,,H000238,,,,,,405116,,,,4100,George E. Harris,False
Hay,John,Breese,,,,1834-01-08,M,rep,IL,12,,Republican,,,,,,,,,,H000383,,,,,,405251,,,,4226,John B. Hay,False
Hibbard,Ellery,Albee,,,,1826-07-31,M,rep,NH,1,,Democrat,,,,,,,,,,H000556,,,,,,405418,,,,4379,Ellery Albee Hibbard,False
Hill,Joshua,,,,,1812-01-10,M,sen,GA,,3,Republican,,,,,,,,,,H000599,,,,,,405461,,,,4416,Joshua Hill (politician),False
Hitchcock,Phineas,Warren,,,,1831-11-30,M,sen,NE,,2,Republican,,,,,,,,,,H000648,,,,,,405503,,,,4457,Phineas Hitchcock,False
Hooper,William,Henry,,,,1813-12-25,M,rep,UT,-1,,Democrat,,,,,,,,,,H000767,,,,,,405617,,,,,William Henry Hooper,False
Jones,William,Theopilus,,,,1842-02-20,M,rep,WY,0,,Republican,,,,,,,,,,J000261,,,,,,406153,,,,,William Theopilus Jones,False
Kelly,James,Kerr,,,,1819-02-16,M,sen,OR,,2,Democrat,,,,,,,,,,K000074,,,,,,406244,,,,5152,James K. Kelly,False
King,Andrew,,,,,1812-03-20,M,rep,MO,9,,Democrat,,,,,,,,,,K000193,,,,,,406354,,,,5253,Andrew King (representative),False
Kinsella,Thomas,,,,,1832-12-31,M,rep,NY,2,,Democrat,,,,,,,,,,K000226,,,,,,406385,,,,5283,Thomas Kinsella (New York),False
Lewis,Joseph,Horace,,,,1824-10-29,M,rep,KY,3,,Democrat,,,,,,,,,,L000289,,,,,,406786,,,,5646,Joseph Horace Lewis,False
Lynch,John,,,,,1825-02-18,M,rep,ME,1,,Republican,,,,,,,,,,L000531,,,,,,407015,,,,5853,John Lynch (congressman),False
